,PassengerId,Survived,Age,Cabin,Pclass_1,Pclass_2,Pclass_3,C,Q,S,female,male,Parch_1,Parch_2,Parch_3,SibSp_1,SibSp_2,SibSp_3,Miss,Mr
627,628,1,21.0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
628,629,0,26.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
629,630,0,53.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
630,631,1,80.0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
631,632,0,51.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
632,633,1,32.0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
633,634,0,20.5,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
634,635,0,9.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
635,636,1,28.0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
636,637,0,32.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
637,638,0,31.0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
638,639,0,41.0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0
639,640,0,30.5,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1
640,641,0,20.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
641,642,1,24.0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
642,643,0,2.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
643,644,1,1.375,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
644,645,1,0.75,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0
645,646,1,48.0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
646,647,0,19.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
647,648,1,56.0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
648,649,0,39.5,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
649,650,1,23.0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
650,651,0,20.5,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
651,652,1,18.0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
652,653,0,21.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
653,654,1,19.5,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
654,655,0,18.0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
655,656,0,24.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1
656,657,0,28.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
657,658,0,32.0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
658,659,0,23.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
659,660,0,58.0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
660,661,1,50.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
661,662,0,40.0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
662,663,0,47.0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
663,664,0,36.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
664,665,1,20.0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1
665,666,0,32.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1
666,667,0,25.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
667,668,0,34.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
668,669,0,43.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
669,670,1,41.5,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0
670,671,1,40.0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0
671,672,0,31.0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
672,673,0,70.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
673,674,1,31.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
674,675,0,24.5,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
675,676,0,18.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
676,677,0,24.5,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
677,678,1,18.0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
678,679,0,43.0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0
679,680,1,36.0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
680,681,0,31.5,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
681,682,1,27.0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
682,683,0,20.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
683,684,0,14.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
684,685,0,60.0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
685,686,0,25.0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
686,687,0,14.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
687,688,0,19.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
688,689,0,18.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
689,690,1,15.0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
690,691,1,31.0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
691,692,1,4.0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0
692,693,1,14.5,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
693,694,0,25.0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
694,695,0,60.0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
695,696,0,52.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
696,697,0,44.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
697,698,1,46.5,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
698,699,0,49.0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
699,700,0,42.0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
700,701,1,18.0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
701,702,1,35.0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
702,703,0,18.0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0
703,704,0,25.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
704,705,0,26.0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1
705,706,0,39.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
706,707,1,45.0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
707,708,1,42.0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
708,709,1,22.0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
709,710,1,23.0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1
710,711,1,24.0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
711,712,0,36.0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
712,713,1,48.0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
713,714,0,29.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
714,715,0,52.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
715,716,0,19.0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
716,717,1,38.0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
717,718,1,27.0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
718,719,0,30.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
719,720,0,33.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
720,721,1,6.0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
721,722,0,17.0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1
722,723,0,34.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
723,724,0,50.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
724,725,1,27.0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
725,726,0,20.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
726,727,1,30.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0
727,728,1,27.5,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
728,729,0,25.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1
729,730,0,25.0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0
730,731,1,29.0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
731,732,0,11.0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
732,733,0,17.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
733,734,0,23.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
734,735,0,23.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
735,736,0,28.5,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
736,737,0,48.0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0
737,738,1,35.0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
738,739,0,35.25,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
739,740,0,35.5,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
740,741,1,35.75,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
741,742,0,36.0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
742,743,1,21.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
743,744,0,24.0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1
744,745,1,31.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
745,746,0,70.0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
746,747,0,16.0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
747,748,1,30.0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
748,749,0,19.0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
749,750,0,31.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
750,751,1,4.0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0
751,752,1,6.0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1
752,753,0,33.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
753,754,0,23.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
754,755,1,48.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0
755,756,1,0.67,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
756,757,0,28.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
757,758,0,18.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
758,759,0,34.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
759,760,1,33.0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
760,761,0,37.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
761,762,0,41.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
762,763,1,20.0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
763,764,1,36.0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
764,765,0,16.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
765,766,1,51.0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0
766,767,0,40.75,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
767,768,0,30.5,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
768,769,0,31.25,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
769,770,0,32.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
770,771,0,24.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
771,772,0,48.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
772,773,0,57.0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
773,774,0,55.5,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
774,775,1,54.0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0
775,776,0,18.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
776,777,0,11.5,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
777,778,1,5.0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
778,779,0,24.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
779,780,1,43.0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
780,781,1,13.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
781,782,1,17.0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0
782,783,0,29.0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
783,784,0,27.0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
784,785,0,25.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
785,786,0,25.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
786,787,1,18.0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
787,788,0,8.0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
788,789,1,1.0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
789,790,0,46.0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
790,791,0,31.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
791,792,0,16.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
792,793,0,19.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
793,794,0,22.0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
794,795,0,25.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
795,796,0,39.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
796,797,1,49.0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
797,798,1,31.0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
798,799,0,30.0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
799,800,0,30.0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
800,801,0,34.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
801,802,1,31.0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0
802,803,1,11.0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
803,804,1,0.42,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1
804,805,1,27.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
805,806,0,31.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
806,807,0,39.0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
807,808,0,18.0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
808,809,0,39.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
809,810,1,33.0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0
810,811,0,26.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
811,812,0,39.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
812,813,0,35.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
813,814,0,6.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
814,815,0,30.5,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
815,816,0,26.75,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
816,817,0,23.0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
817,818,0,31.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1
818,819,0,43.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
819,820,0,10.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
820,821,1,52.0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
821,822,1,27.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
822,823,0,38.0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
823,824,1,27.0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
824,825,0,2.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
825,826,0,1.6666666666666667,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
826,827,0,1.3333333333333335,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
827,828,1,1.0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1
828,829,1,31.5,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
829,830,1,62.0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
830,831,1,15.0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
831,832,1,0.83,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
832,833,0,11.915000000000001,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
833,834,0,23.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
834,835,0,18.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
835,836,1,39.0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
836,837,0,21.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
837,838,0,26.5,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
838,839,1,32.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
839,840,1,26.0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
840,841,0,20.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
841,842,0,16.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
842,843,1,30.0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
843,844,0,34.5,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
844,845,0,17.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
845,846,0,42.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
846,847,0,38.5,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
847,848,0,35.0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
848,849,0,28.0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
849,850,1,16.0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
850,851,0,4.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
851,852,0,74.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
852,853,0,9.0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0
853,854,1,16.0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
854,855,0,44.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0
855,856,1,18.0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
856,857,1,45.0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
857,858,1,51.0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
858,859,1,24.0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
859,860,0,32.5,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
860,861,0,41.0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1
861,862,0,21.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1
862,863,1,48.0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
863,864,0,36.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
864,865,0,24.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
865,866,1,42.0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
866,867,1,27.0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
867,868,0,31.0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
868,869,0,17.5,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
869,870,1,4.0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
870,871,0,26.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
871,872,1,47.0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
872,873,0,33.0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
873,874,0,47.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
874,875,1,28.0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
875,876,1,15.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
876,877,0,20.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
877,878,0,19.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
878,879,0,37.5,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
879,880,1,56.0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
880,881,1,25.0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
881,882,0,33.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
882,883,0,22.0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
883,884,0,28.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
884,885,0,25.0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
885,886,0,39.0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
886,887,0,27.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
887,888,1,19.0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
888,889,0,22.5,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0
889,890,1,26.0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
890,891,0,32.0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
